"","stop_id","Main_Street_or_Station","Cross_Street","Stop_Lat","Stop_Lon","Routes_Final","Direction_Final"
"258","105160","BOULDERCREST DR SE","FLAT SHOALS RD SE",33.72995,-84.335724,"32","SB/WB"
"259","105161","BOULDERCREST DR SE","WINFIELD AVE SE",33.72902,-84.33418,"32","NB/EB"
"260","105162","BOULDERCREST DR SE","BLACK OAK DR SE",33.72911,-84.3345,"32","SB/WB"
"261","105164","BOULDERCREST DR SE","STALLINGS AVE SE",33.727795,-84.333918,"32","SB/WB"
"262","105166","BOULDERCREST DR SE","WILLOW PL SE",33.72709,-84.33357,"32","SB/WB"
"263","105172","HOSEA L WILLIAMS DR","LAKEVIEW DR NE",33.751125,-84.314222,"24","SB/WB"
"264","105174","HOSEA L WILLIAMS DR NE","ROCKYFORD RD NE",33.751144,-84.316101,"24","SB/WB"
"265","105176","HOSEA L WILLIAMS DR NE","BATES AVE NE",33.751144,-84.31739,"24","SB/WB"
"266","105178","HOSEA L WILLIAMS DR NE","BRANHAM ST NE",33.751161,-84.318723,"24","SB/WB"
"267","105180","HOSEA L WILLIAMS DR NE","NORWOOD AVE NE",33.751171,-84.320145,"24","SB/WB"
"268","105182","HOSEA L WILLIAMS DR","KIRKWOOD RD",33.751175,-84.321533,"24","SB/WB"
"269","105184","HOSEA L WILLIAMS DR","DOYLE ST SE",33.75272,-84.324722,"24","SB/WB"
"270","105186","HOSEA L WILLIAMS DR","WARREN ST NE",33.753239,-84.325806,"24","SB/WB"
"271","105188","HOSEA L WILLIAMS DR","ROGERS ST NE",33.75339,-84.329028,"24","SB/WB"
"272","105190","HOSEA L WILLIAMS DR NE","CLAY ST NE",33.75339,-84.330333,"24","SB/WB"
"273","105192","HOSEA L WILLIAMS DR","CLIFTON ST NE",33.753399,-84.331616,"24","SB/WB"
"274","105194","HOSEA L WILLIAMS DR","WYMAN ST NE",33.753408,-84.333007,"24","SB/WB"
"275","105196","HOSEA L WILLIAMS DR","WOODBINE AVE",33.753417,-84.334573,"24","SB/WB"
"276","105198","HOSEA L WILLIAMS DR","ANNISTON AVE SE",33.753443,-84.337573,"24","SB/WB"
"277","105200","HOSEA L WILLIAMS DR SE","MAYSON AVE",33.753443,-84.338497,"24","SB/WB"
"278","105202","MAYSON AVE NE","HARDEE ST NE",33.755368,-84.338595,"24","SB/WB"
"279","105203","MAYSON AVE NE","HARDEE ST NE",33.755439,-84.338748,"24","NB/EB"
"280","105208","HOSEA L WILLIAMS DR","HOWARD ST NE",33.751984,-84.323425,"24","SB/WB"
"281","105210","MEMORIAL DR SE","TRENTON ST SE",33.747552,-84.345855,"21","NB/EB"
"282","105212","MEMORIAL DR SE","HAAS AVE SE",33.747535,-84.344388,"21","NB/EB"
"283","105214","MEMORIAL DR SE","PATTERSON AVE SE",33.747535,-84.343247,"21","NB/EB"
"284","105216","MEMORIAL DR SE","MEMORIAL TER SE",33.747535,-84.342344,"21","NB/EB"
"285","105218","MEMORIAL DR SE","DOUGLAS ST SE",33.747313,-84.319886,"21","NB/EB"
"286","105220","MEMORIAL DR SE","2154",33.747295,-84.317255,"21","NB/EB"
"287","105222","MEMORIAL DR SE","WATSON CIR",33.747294,-84.315429,"21","NB/EB"
"288","105226","MEMORIAL DR SE","DIXIE ST SE",33.747464,-84.335137,"21","NB/EB"
"289","105228","MEMORIAL DR SE","WILKINSON DR SE",33.747447,-84.328539,"21","SB/WB"
"290","105232","MEMORIAL DR SE","CLIFTON ST SE",33.747524,-84.331581,"21","SB/WB"
"291","105234","MEMORIAL DR SE","WYMAN ST SE",33.747627,-84.332749,"21","SB/WB"
"292","105236","MEMORIAL DR SE","DIXIE ST SE",33.747545,-84.3358,"21","SB/WB"
"293","105238","MEMORIAL DR SE","1560",33.747635,-84.337524,"21","SB/WB"
"294","105240","MEMORIAL DR SE","LAMON AVE SE",33.747555,-84.338493,"21","SB/WB"
"295","105242","MEMORIAL DR SE","EASTSIDE AVE SE",33.747654,-84.339737,"21","SB/WB"
"296","105246","MEMORIAL DR SE","PATTERSON AVE SE",33.747643,-84.343185,"21","SB/WB"
"297","105248","MEMORIAL DR SE","HAAS AVE SE",33.747612,-84.344353,"21","SB/WB"
"298","105250","MEMORIAL DR SE","DAHLGREEN ST SE",33.747612,-84.345329,"21","SB/WB"
"299","105251","GLENWOOD AVE SE","TERRY MILL RD SE",33.739668,-84.322115,"107","NB/EB"
"300","105252","GLENWOOD AVE SE","LOMITA RD",33.73991,-84.320637,"107","NB/EB"
"301","105254","GLENWOOD AVE SE","LOMITA RD SE",33.740017,-84.320694,"107","SB/WB"
"302","105260","GLENWOOD AVE","EVA DAVIS WAY",33.740002,-84.314038,"107","NB/EB"
"303","105264","GLENWOOD AVE SE","EVA DAVIS WAY",33.740196,-84.313865,"24, 107","SB/WB, SB/WB"
"304","105302","LA FRANCE ST","WHITEFOORD AVE",33.760443,-84.342532,"102","SB/WB"
"305","105339","MEMORIAL DR SE","S HOWARD ST",33.747402,-84.32356,"21","SB/WB"
"306","105349","GLENWOOD AVE SE","HOWARD ST SE",33.739838,-84.326354,"107","SB/WB"
"307","105370","MAYSON AVE","HOSEA L WILLIAMS DR",33.753551,-84.338649,"24","NB/EB"
"308","105372","HOSEA L WILLIAMS DR","ANNISTON AVE SE",33.753372,-84.337649,"24","NB/EB"
"309","105374","HOSEA L WILLIAMS DR","WOODBINE AVE SE",33.753345,-84.334692,"24","NB/EB"
"310","105376","HOSEA L WILLIAMS DR","WYMAN ST SE",33.753345,-84.33317,"24","NB/EB"
"311","105378","HOSEA L WILLIAMS DR","CLIFTON ST NE",33.753328,-84.331583,"24","NB/EB"
"312","105380","HOSEA L WILLIAMS DR","CLAY ST NE",33.753328,-84.33042,"24","NB/EB"
"313","105382","HOSEA L WILLIAMS DR","ROGERS ST SE",33.753319,-84.329268,"24","NB/EB"
"314","105383","HOSEA L WILLIAMS DR SE","WARREN ST SE",33.753301,-84.326561,"24","NB/EB"
"315","105384","HOSEA L WILLIAMS DR","DOYLE ST SE",33.752415,-84.324343,"24","NB/EB"
"316","105386","HOSEA L WILLIAMS DR","HOWARD ST SE",33.751466,-84.322854,"24","NB/EB"
"317","105390","HOSEA L WILLIAMS DR NE","NORWOOD AVE NE",33.75109,-84.320669,"24","NB/EB"
"318","105392","HOSEA L WILLIAMS DR NE","BATES AVE SE",33.751072,-84.317701,"24","NB/EB"
"319","105396","HOSEA L WILLIAMS DR NE","LAKEVIEW DR SE",33.751036,-84.31432,"24","NB/EB"
"320","105410","MEMORIAL DR SE","1422",33.747517,-84.341214,"21","NB/EB"
"321","105412","MEMORIAL DR SE","EASTSIDE AVE SE",33.747518,-84.339703,"21","NB/EB"
"322","105414","MEMORIAL DR SE","LAMON AVE SE",33.747509,-84.338616,"21","NB/EB"
"323","105416","MEMORIAL DR SE","1599",33.747491,-84.33755,"21","NB/EB"
"324","105422","MEMORIAL DR SE","CLIFTON ST SE",33.747429,-84.33193,"21","NB/EB"
"325","105426","MEMORIAL DR SE","WILKINSON DR SE",33.747253,-84.328728,"21","NB/EB"
"326","105428","MEMORIAL DR SE","WARREN ST SE",33.747366,-84.326321,"21","NB/EB"
"327","105430","MEMORIAL DR SE","ELEANOR ST",33.747296,-84.32365,"21","NB/EB"
"328","105432","FLAT SHOALS AVE SE","MAY AVE SE",33.739058,-84.343918,"32, 74","NB/EB, SB/WB"
"329","105448","MEMORIAL DR SE","WARREN ST SE",33.747429,-84.326234,"21","SB/WB"
"330","105452","MEMORIAL DR","PALATKA ST SE",33.747494,-84.321144,"21","SB/WB"
"331","105455","MEMORIAL DR SE","DOUGLAS ST SE",33.747366,-84.319451,"21","SB/WB"
"332","105456","MEMORIAL DR SE","2154",33.747366,-84.317201,"21","SB/WB"
"333","105462","GLENWOOD AVE SE","PATTERSON AVE SE",33.740079,-84.343658,"107","NB/EB"
"334","105464","GLENWOOD AVE","PATTERSON AVE",33.740159,-84.343114,"107","SB/WB"
"335","105466","GLENWOOD AVE SE","EASTSIDE AVE SE",33.739954,-84.340209,"107","NB/EB"
"336","105468","GLENWOOD AVE SE","EASTSIDE AVE SE",33.74014,-84.33985,"107","SB/WB"
"337","105470","GLENWOOD AVE","BLAKE AVE SE",33.740008,-84.338191,"107","NB/EB"
"338","105471","GLENWOOD AVE","MCWILLIAMS AVE",33.739938,-84.336171,"107","NB/EB"
"339","105472","GLENWOOD AVE","BLAKE AVE",33.740079,-84.338288,"107","SB/WB"
"340","105474","GLENWOOD AVE SE","FLAT SHOALS AVE SE",33.740105,-84.345593,"32, 74, 107","SB/WB, NB/EB, NB/EB"
"341","105476","FLAT SHOALS AVE","GLENWOOD AVE",33.739864,-84.345011,"32, 74","NB/EB, SB/WB"
"342","105478","GLENWOOD AVE SE","FLAT SHOALS AVE SE",33.740168,-84.34531,"107","SB/WB"
"343","105512","GLENWOOD AVE","MCWILLIAMS AVE",33.740062,-84.336017,"107","SB/WB"
"344","105517","EVA DAVIS WAY","LAKESIDE VILLAGE DR SE",33.743794,-84.314723,"24","NB/EB"
"345","105523","EVA DAVIS WAY","HILLSIDE VILLAGE DR",33.741028,-84.314363,"24","NB/EB"
"346","105572","MEMORIAL DR","E LAKE TER",33.74749,-84.313846,"21","SB/WB"
"347","105574","GLENWOOD AVE SE","BERNICE ST SE",33.740259,-84.317984,"107","NB/EB"
"348","105578","EVA DAVIS WAY","MEMORIAL DR SE",33.746447,-84.314677,"24","NB/EB"
"349","106002","MCAFEE RD","MARION CIR",33.731761,-84.293775,"24","NB/EB"
"350","106004","MCAFEE RD","STANTON ST",33.73183,-84.292727,"24","NB/EB"
"351","106006","MCAFEE RD","HOOPER ST",33.731741,-84.291467,"24","NB/EB"
"352","106008","MCAFEE RD","NORMAL ST",33.731731,-84.290326,"24","NB/EB"
"353","106012","MCAFEE RD","WINDYHILL RD",33.73168,-84.28543,"24","NB/EB"
"354","106014","MCAFEE RD","CANDLER RD",33.731685,-84.28347,"24","NB/EB"
"355","106016","MCAFEE RD","WILLA DR",33.731623,-84.280553,"24","NB/EB"
"356","106018","MCAFEE RD","DON JUAN LN",33.731706,-84.279162,"24","NB/EB"
"357","106020","MCAFEE RD","WILLA WAY",33.731719,-84.277023,"24","NB/EB"
"358","106022","MCAFEE RD","DANIEL AVE",33.73226,-84.299204,"24","SB/WB"
"359","106024","MCAFEE RD","PARKER AVE",33.732281,-84.300411,"24","SB/WB"
"360","106026","MCAFEE RD","MCAFEE PL",33.73222,-84.30187,"24","SB/WB"
"361","106028","MCAFEE RD","STARMOUNT",33.732159,-84.303864,"24","SB/WB"
"362","106030","MCAFEE RD","DELPHINE DR",33.73213,-84.305758,"24","SB/WB"
"363","106032","MCAFEE RD","2ND AVE",33.732283,-84.309289,"24","SB/WB"
"364","106036","MCAFEE RD","WILLA WAY",33.73193,-84.27696,"24","SB/WB"
"365","106038","MCAFEE RD","DON JUAN LN",33.73198,-84.27888,"24","SB/WB"
"366","106040","MCAFEE RD","WILLA DR",33.73201,-84.28008,"24","SB/WB"
"367","106042","MCAFEE RD","CANDLER RD",33.731882,-84.283142,"24","SB/WB"
"368","106048","MCAFEE RD","NORMAL ST",33.73209,-84.28991,"24","SB/WB"
"369","106050","MCAFEE RD","HOOPER ST",33.732145,-84.291051,"24","SB/WB"
"370","106052","MCAFEE RD","STANTON ST",33.73219,-84.29237,"24","SB/WB"
"371","106054","MCAFEE RD","MARION CIR",33.73202,-84.293836,"24","SB/WB"
"372","106056","MCAFEE RD","W LAKESIDE DR",33.73202,-84.296216,"24","SB/WB"
"373","106058","MCAFEE RD","QUILLIAN AVE",33.732244,-84.298234,"24","SB/WB"
"374","106064","MCAFEE RD","2ND AVE",33.731966,-84.309174,"24","NB/EB"
"375","106066","MCAFEE RD","DELPHINE WAY",33.731895,-84.305046,"24","NB/EB"
"376","106068","MCAFEE RD","GARDEN CIR",33.731964,-84.303442,"24","NB/EB"
"377","106070","MCAFEE RD","MCAFEE PL",33.732022,-84.302226,"24","NB/EB"
"378","106072","MCAFEE RD","PARKER AVE",33.731905,-84.300515,"24","NB/EB"
"379","106074","MCAFEE RD","DANIEL AVE",33.73185,-84.29961,"24","NB/EB"
"380","106076","MCAFEE RD","QUILLIAN AVE",33.731858,-84.298169,"24","NB/EB"
"381","106078","MCAFEE RD","KEHELEY DR",33.731803,-84.296169,"24","NB/EB"
"382","106082","CANDLER RD","TUPELO ST SE",33.748785,-84.292383,"15, 823","SB/WB, SB/WB"
"383","106084","CANDLER RD","MEMORIAL DR SE",33.747263,-84.292145,"15","SB/WB"
"384","106086","CANDLER RD","ALSTON DR SE",33.744775,-84.291048,"15","SB/WB"
"385","106088","CANDLER RD","WHITE OAK DR",33.743214,-84.290451,"15","SB/WB"
"386","106090","CANDLER RD","DAWES AVE",33.742168,-84.289925,"15","SB/WB"
"387","106092","CANDLER RD","SALMON AVE SE",33.740809,-84.289137,"15","SB/WB"
"388","106094","CANDLER RD","GLENWOOD RD",33.738857,-84.288181,"15","SB/WB"
"389","106096","CANDLER RD","HILLSIDE AVE",33.737281,-84.287323,"15","SB/WB"
"390","106098","CANDLER RD","NORTHVIEW AVE",33.735025,-84.285879,"15","SB/WB"
"391","106100","CANDLER RD","MELLVILLE AVE",33.73319,-84.284478,"15","SB/WB"
"392","106102","CANDLER RD","MCAFEE RD",33.731891,-84.283359,"15","SB/WB"
"393","106104","CANDLER RD","TILSON RD",33.729867,-84.281719,"15","SB/WB"
"394","106106","CANDLER RD","RALEIGH RUCKER WAY",33.727405,-84.279992,"9, 15","NB/EB, SB/WB"
"395","106108","CANDLER RD","TILSON RD",33.729975,-84.28161,"15","NB/EB"
"396","106110","CANDLER RD","MCAFEE RD",33.732321,-84.283587,"15","NB/EB"
"397","106112","CANDLER RD","MELLVILLE AVE",33.733655,-84.284695,"15","NB/EB"
"398","106114","CANDLER RD","NORTHVIEW AVE",33.734806,-84.285515,"15","NB/EB"
"399","106116","CANDLER RD","HILLSIDE AVE",33.736988,-84.286934,"15","NB/EB"
"400","106118","CANDLER RD","GLENWOOD RD",33.739457,-84.2883,"15","NB/EB"
"401","106120","CANDLER RD","EASTWOOD DR",33.740746,-84.288995,"15","NB/EB"
"402","106122","CANDLER RD","AMELIA AVE",33.741758,-84.289473,"15","NB/EB"
"403","106124","CANDLER RD","WHITE OAK DR",33.742948,-84.290027,"15","NB/EB"
"404","106126","CANDLER RD","ALSTON DR",33.74464,-84.290885,"15","NB/EB"
"405","106128","CANDLER RD","240",33.745876,-84.291403,"15","NB/EB"
"406","106130","CANDLER RD","TUPELO ST",33.748749,-84.292296,"15, 823","NB/EB, NB/EB"
"407","106132","CANDLER RD","CHEVELLE LN NE",33.751533,-84.292219,"15, 823","NB/EB, NB/EB"
"408","106134","CANDLER RD","CANDLER PKY",33.72856,-84.280709,"9, 15","NB/EB, SB/WB"
"409","106136","CANDLER RD","OAKLAND TER",33.727925,-84.280155,"9, 15","SB/WB, NB/EB"
"410","106148","HOSEA L WILLIAMS DR","1ST AVE",33.751098,-84.3112,"24","SB/WB"
"411","106150","MEMORIAL DR SE","2ND AVE SE",33.747231,-84.30894,"21","NB/EB"
"412","106154","MEMORIAL DR SE","COTTAGE GROVE AVE SE",33.746964,-84.306557,"21","NB/EB"
"413","106156","MEMORIAL DR SE","CARTER AVE SE",33.746979,-84.305481,"21","NB/EB"
"414","106158","MEMORIAL DR SE","GREEN AVE SE",33.747149,-84.301461,"21","NB/EB"
"415","106160","MEMORIAL DR SE","DANIEL AVE SE",33.747131,-84.299276,"21","NB/EB"
"416","106162","MEMORIAL DR SE","DANIEL AVE SE",33.747104,-84.298385,"21","NB/EB"
"417","106164","MEMORIAL DR SE","SPENCE AVE SE",33.747076,-84.296265,"21","NB/EB"
"418","106166","MEMORIAL DR SE","OAKRIDGE AVE SE",33.74695,-84.294323,"21","NB/EB"
"419","106168","MEMORIAL DR SE","CANDLER RD SE",33.747039,-84.291395,"21, 823","NB/EB, SB/WB"
"420","106170","MEMORIAL DR","RICHARD ALLEN DR",33.74703,-84.289123,"21, 823","NB/EB, SB/WB"
"421","106172","MEMORIAL DR","VENICE DR",33.747136,-84.28609,"21, 823","NB/EB, SB/WB"
"422","106174","MEMORIAL DR","DELANO DR",33.74747,-84.283107,"21, 823","NB/EB, SB/WB"
"423","106176","MEMORIAL DR","LINE ST",33.748163,-84.280274,"21, 823","NB/EB, SB/WB"
"424","106178","GLENWOOD AVE SE","2ND AVE SE",33.740008,-84.309756,"24, 107","NB/EB, NB/EB"
"425","106180","GLENWOOD AVE SE","2ND AVE SE",33.74007,-84.309637,"107","SB/WB"
"426","106182","GLENWOOD AVE SE","SUMMIT DR",33.739998,-84.306495,"107","SB/WB"
"427","106184","GLENWOOD AVE SE","SUMMIT DR",33.739906,-84.306665,"107","NB/EB"
"428","106186","GLENWOOD AVE SE","CARTER AVE SE",33.73989,-84.304919,"107","NB/EB"
"429","106188","GLENWOOD AVE SE","CARTER AVE SE",33.740093,-84.305435,"107","SB/WB"
"430","106190","GLENWOOD AVE SE","PARKER AVE",33.739791,-84.300463,"107","NB/EB"
"431","106192","GLENWOOD AVE SE","DANIEL AVE",33.739755,-84.299517,"107","NB/EB"
"432","106194","GLENWOOD AVE SE","DANIEL AVE",33.739902,-84.299225,"107","SB/WB"
"433","106196","GLENWOOD AVE SE","QUILLIAN AVE",33.73971,-84.29717,"107","NB/EB"
"434","106198","GLENWOOD AVE SE","QUILLIAN AVE",33.739845,-84.297623,"107","SB/WB"
"435","106200","GLENWOOD AVE SE","ALLENDALE DR SE",33.739289,-84.294985,"107","NB/EB"
"436","106202","GLENWOOD AVE SE","ALLENDALE DR SE",33.739426,-84.295128,"107","SB/WB"
"437","106204","GLENWOOD AVE SE","ASHBURTON AVE",33.739011,-84.293877,"107","NB/EB"
"438","106206","GLENWOOD AVE SE","ASHBURTON AVE",33.739073,-84.293811,"107","SB/WB"
"439","106208","GLENWOOD AVE SE","HOOPER ST SE",33.738929,-84.291083,"107","SB/WB"
"440","106210","GLENWOOD AVE SE","HOOPER ST SE",33.738853,-84.291556,"107","NB/EB"
"441","106212","GLENWOOD RD","MORGAN PL SE",33.738875,-84.289475,"107","SB/WB"
"442","106216","GLENWOOD RD","MORGAN PL SE",33.738729,-84.288792,"107","NB/EB"
"443","106218","GLENWOOD RD","CANDLER RD",33.738666,-84.287145,"107","NB/EB"
"444","106222","GLENWOOD RD","OLD HICKORY ST",33.738573,-84.283673,"107","NB/EB"
"445","106226","GLENWOOD RD","LINE ST",33.738463,-84.280025,"107","NB/EB"
"446","106228","GLENWOOD RD","THOMAS ST",33.738525,-84.277359,"107","SB/WB"
"447","106230","GLENWOOD RD","LINE ST",33.738622,-84.280731,"107","SB/WB"
"448","106234","GLENWOOD RD","OLD HICKORY ST",33.738699,-84.283234,"107","SB/WB"
"449","106238","GLENWOOD RD","CANDLER RD",33.738859,-84.287846,"107","SB/WB"
"450","106240","E LAKE DR","W PHARR RD",33.754742,-84.301773,"823","SB/WB"
"451","106242","E LAKE DR NE","KNOX ST NE",33.75264,-84.301842,"823","SB/WB"
"452","106244","E LAKE DR SE","HOSEA L WILLIAMS DR",33.751365,-84.301481,"823","SB/WB"
"453","106246","HOSEA L WILLIAMS DR","DANIEL AVE SE",33.751302,-84.298579,"823","SB/WB"
"454","106248","HOSEA L WILLIAMS DR","SPENCE AVE SE",33.751382,-84.296155,"823","SB/WB"
"455","106252","HOSEA L WILLIAMS DR","CANDLER RD",33.751533,-84.292339,"823","SB/WB"
"456","106268","FAIRLEE DR","MELANIE CT",33.747026,-84.277763,"823","SB/WB"
"457","106270","LINE ST","LINE CIR",33.745533,-84.280052,"823","NB/EB"
"458","106272","WHITE OAK DR","LINE ST",33.742936,-84.279625,"823","NB/EB"
"459","106274","WHITE OAK DR","THOMAS ST",33.743061,-84.277115,"823","NB/EB"
"460","106278","HOSEA L WILLIAMS DR","SPENCE AVE",33.751534,-84.296013,"823","NB/EB"
"461","106280","HOSEA L WILLIAMS DR","DANIEL AVE",33.751454,-84.298427,"823","NB/EB"
"462","106282","HOSEA L WILLIAMS DR","E LAKE DR",33.751299,-84.30138,"823","NB/EB"
"463","106284","E LAKE DR","KNOX ST",33.752258,-84.301216,"823","NB/EB"
"464","106286","E LAKE DR","W PHARR RD",33.754269,-84.301292,"823","NB/EB"
"465","106292","2ND AVE","NORTHERN ST",33.752022,-84.309883,"34","SB/WB"
"466","106294","2ND AVE","HOSEA L WILLIAMS DR",33.750785,-84.309798,"34","SB/WB"
"467","106296","2ND AVE SE","COTTAGE GROVE AVE",33.749478,-84.309809,"24, 34","NB/EB, SB/WB"
"468","106298","2ND AVE SE","MEMORIAL DR SE",33.747347,-84.309787,"24","NB/EB"
"469","106308","2ND AVE","SWAZEY DR",33.738987,-84.309853,"24, 34","NB/EB, SB/WB"
"470","106310","2ND AVE","1900",33.736534,-84.309692,"24, 34","NB/EB, SB/WB"
"471","106312","2ND AVE","KHALIL DR",33.734315,-84.309812,"24, 34","NB/EB, SB/WB"
"472","106316","2ND AVE","LILAC LN",33.731531,-84.309649,"34","SB/WB"
"473","106324","TILSON RD","CANDLER RD",33.72951,-84.281828,"9","SB/WB"
"474","106326","TILSON RD","CANDLER RD",33.729492,-84.281513,"9","NB/EB"
"475","106330","TILSON RD","WINDYHILL RD",33.729144,-84.285817,"9","SB/WB"
"476","106334","TILSON RD","2580",33.727624,-84.290393,"9","NB/EB"
"477","106342","2ND AVE","CAMELLIA DR",33.728568,-84.308802,"34","NB/EB"
"478","106346","2ND AVE","MCAFEE RD",33.731987,-84.309595,"34","NB/EB"
"479","106350","2ND AVE","COGAR DR",33.734383,-84.309448,"24, 34","SB/WB, NB/EB"
"480","106352","2ND AVE","1900",33.736485,-84.309433,"24, 34","SB/WB, NB/EB"
"481","106354","2ND AVE","SWAZEY DR",33.738924,-84.30968,"24, 34","SB/WB, NB/EB"
"482","106362","2ND AVE SE","ALSTON DR SE",33.745029,-84.309525,"34","NB/EB"
"483","106366","2ND AVE SE","90",33.749272,-84.309689,"24, 34","SB/WB, NB/EB"
"484","106370","2ND AVE","NORTHERN ST",33.752098,-84.309547,"34","NB/EB"
"485","106380","HOSEA L WILLIAMS DR NE","1ST AVE SE",33.751009,-84.311298,"24","NB/EB"
"486","106390","CANDLER ST","CANDLER DR",33.755059,-84.291718,"15","SB/WB"
"487","106392","S CANDLER ST","OVERLOOK BLUFF",33.756223,-84.291402,"15","NB/EB"
"488","106394","CANDLER ST","E PHARR RD",33.753878,-84.291914,"15","SB/WB"
"489","106396","S CANDLER ST","CANDLER DR",33.754496,-84.291707,"15","NB/EB"
"490","106398","S CANDLER ST","E PHARR RD",33.753296,-84.291936,"15","NB/EB"
"491","106400","CANDLER RD","HOSEA L WILLIAMS DR",33.751678,-84.292442,"15","SB/WB"
"492","106402","2ND AVE","GORDON ST",33.753857,-84.309601,"34","NB/EB"
"493","106404","2ND AVE","351",33.754852,-84.310555,"34","SB/WB"
"494","106406","2ND AVE","OAKVIEW RD",33.754223,-84.310173,"34","SB/WB"
"495","106412","MEMORIAL DR","CARTER AVE",33.747239,-84.30507,"21","SB/WB"
"496","106414","MEMORIAL DR","LAKE DR SE",33.747158,-84.302678,"21","NB/EB"
"497","106416","MEMORIAL DR","LAKE DR SE",33.747221,-84.302624,"21","SB/WB"
"498","106420","MEMORIAL DR SE","DANIEL AVE",33.74736,-84.2995,"21","SB/WB"
"499","106422","MEMORIAL DR SE","DANIEL AVE",33.747318,-84.298141,"21","SB/WB"
"500","106424","MEMORIAL DR SE","SPENCE AVE",33.747322,-84.295959,"21","SB/WB"
"501","106426","MEMORIAL DR SE","OAKRIDGE AVE SE",33.747284,-84.293877,"21","SB/WB"
"502","106428","MEMORIAL DR SE","1ST AVE",33.747339,-84.311157,"21, 24","SB/WB, NB/EB"
"503","106430","MEMORIAL DR SE","1ST AVE",33.747278,-84.311029,"21, 24","NB/EB, SB/WB"
"504","106432","MEMORIAL DR SE","SECOND AVE",33.747312,-84.30969,"21","SB/WB"
"505","106433","MEMORIAL DR SE","CANDLER RD SE",33.747111,-84.291634,"21, 823","SB/WB, NB/EB"
"506","106434","MEMORIAL DR SE","ELLINGTON ST",33.747246,-84.289169,"21, 823","SB/WB, NB/EB"
"507","106438","MEMORIAL DR SE","DELANO DR",33.747502,-84.283644,"21, 823","SB/WB, NB/EB"
"508","106440","MEMORIAL DR SE","WOODFERN DR",33.7482,-84.280771,"21, 823","SB/WB, NB/EB"
"509","106444","GLENWOOD AVE SE","PARKER AVE",33.739902,-84.300262,"107","SB/WB"
"510","106446","MCAFEE RD","WINDYHILL RD",33.732083,-84.285337,"24","SB/WB"
"511","106452","FAIRLEE DR","CONWAY RD",33.747036,-84.279156,"823","SB/WB"
"512","106464","2ND AVE","CAMELLIA DR",33.728789,-84.309067,"34","SB/WB"
"513","106466","TILSON RD","WINDYHILL RD",33.729037,-84.285643,"9","NB/EB"
"514","106468","TILSON RD","2580",33.727722,-84.290186,"9","SB/WB"
"515","106474","2ND AVE","DANCING FOX RD",33.73794,-84.309724,"24, 34","NB/EB, SB/WB"
"516","106476","2ND AVE","DANCING FOX RD",33.73794,-84.309637,"24, 34","SB/WB, NB/EB"
"517","106478","GLENWOOD AVE","FAYETTEVILLE RD",33.739926,-84.311403,"24, 107","NB/EB, NB/EB"
"518","107012","SHAMROCK DR","SANDUSKY DR",33.730348,-84.257353,"24","SB/WB"
"519","107014","MCAFEE RD","DELLWOOD PL",33.731558,-84.275036,"24","NB/EB"
"520","107016","MCAFEE RD","HOLLY HILL DR",33.73156,-84.273773,"24","NB/EB"
"521","107018","MCAFEE RD","SEAVEY DR",33.731502,-84.272592,"24","NB/EB"
"522","107022","GLENDALE DR","2106",33.72848,-84.26318,"24","SB/WB"
"523","107026","MCAFEE RD","LAUREL LN",33.731487,-84.260742,"24","NB/EB"
"524","107028","MCAFEE RD","BANDERA DR",33.73138,-84.25925,"24","NB/EB"
"525","107044","MCAFEE RD","LONG DR",33.73175,-84.272079,"24","SB/WB"
"526","107046","MCAFEE RD","DELLWOOD PL",33.73193,-84.27469,"24","SB/WB"
"527","107048","MCAFEE RD","HOLLY HILL DR",33.731781,-84.273499,"24","SB/WB"
"528","107050","MEMORIAL DR","CARTER RD",33.74974,-84.276257,"21","NB/EB"
"529","107052","MEMORIAL DR","RUPERT RD",33.750515,-84.274761,"21","NB/EB"
"530","107054","PEACHCREST RD","GLENN RD",33.755237,-84.250775,"86","NB/EB"
"531","107056","PEACHCREST RD","GLENN RD",33.755192,-84.250631,"86","SB/WB"
"532","107058","PEACHCREST RD","ORCHARD CIR",33.753357,-84.24994,"86","SB/WB"
"533","107060","PEACHCREST RD","MARYVALE DR",33.752136,-84.249557,"86","SB/WB"
"534","107062","PEACHCREST RD","MARYVALE DR",33.751777,-84.249664,"86","NB/EB"
"535","107064","PEACHCREST RD","MAPLEHURST DR",33.750789,-84.249617,"86","NB/EB"
"536","107066","PEACHCREST RD","MAPLEHURST DR",33.750689,-84.24953,"86","SB/WB"
