OID_,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Field1,stop_id,Main_Stree,Cross_Stre,Stop_Lat,Stop_Lon,Routes_Fin,Direction_,NAME,NAME_1,CLASS,CNTY_FIPS,FID_1,PLACEFIPS,POPULATION,POP_CLASS,POP_SQMI,SQMI
124,1,125,1,125,125,102028,PRYOR ST SW,GARNETT ST SW,33.748089000000000,-84.393686000000002,42,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
125,1,126,1,126,126,102030,PRYOR ST SW,TRINITY AVE SW,33.749450000000003,-84.392775000000000,42,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
126,1,127,1,127,127,102032,PRYOR ST,MARTIN L KING JR DR,33.751593000000000,-84.391065999999995,186,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
127,1,128,1,128,128,102042,DECATUR ST SE,PEACHTREE CENTER AVE,33.753104999999998,-84.387569999999997,186,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
128,1,129,1,129,129,102044,DECATUR ST SE,COLLINS ST SE,33.752299999999998,-84.386448999999999,186,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
129,1,130,1,130,130,102046,DECATUR ST,PIEDMONT AVE,33.751429999999999,-84.384945000000002,186,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
130,1,131,1,131,131,102051,JESSE HILL JR DR SE,DECATUR ST SE,33.750644999999999,-84.384230000000002,"107, 813, 899","SB/WB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
131,1,132,1,132,132,102052,PRYOR ST SW,ALICE ST SW,33.742933000000001,-84.394540000000006,42,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
132,1,133,1,133,133,102053,PRYOR ST SW,FULTON ST SW,33.742019999999997,-84.394549999999995,42,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
133,1,134,1,134,134,102054,CENTRAL AVE SW,ALICE ST SW,33.742935000000003,-84.393321999999998,42,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
134,1,135,1,135,135,102056,CENTRAL AVE SW,PULLIAM ST SW,33.747413999999999,-84.392334000000005,42,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
135,1,136,1,136,136,102058,CENTRAL AVE SW,TRINITY AVE SW,33.748339000000001,-84.391503999999998,42,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
136,1,137,1,137,137,102060,CENTRAL AVE SW,MITCHELL ST SW,33.749381999999997,-84.390724000000006,42,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
137,1,138,1,138,138,102062,MARTIN LUTHER KING J DR SW,PRYOR ST,33.751410000000000,-84.390749999999997,"21, 42, 55","SB/WB, NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
138,1,139,1,139,139,102074,FORSYTH ST SW,TRINITY AVE SW,33.750585000000001,-84.395177000000004,"49, 813","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
139,1,140,1,140,140,102078,TRINITY AVE SW,TED TURNER DR SW,33.750512999999998,-84.396264000000002,"49, 813","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
140,1,141,1,141,141,102110,WINDSOR ST SW,EUGENIA ST SW,33.743068000000001,-84.398381999999998,49,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
141,1,142,1,142,142,102112,WINDSOR ST SW,FULTON ST SW,33.741990000000001,-84.398380000000003,49,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
142,1,143,1,143,143,102124,AUBURN AVE NE,PIEDMONT AVE NE,33.755507000000001,-84.382255000000001,3,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
143,1,144,1,144,144,102148,MITCHELL ST SW,PRYOR ST SW,33.750292000000002,-84.391904999999994,"21, 42, 55","NB/EB, SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
144,1,145,1,145,145,102150,CAPITOL SQ SW,CAPITOL PL SW,33.748216999999997,-84.388120000000001,"21, 55","NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
145,1,146,1,146,146,102152,MARTIN L KING J DR,COURTLAND ST,33.750042999999998,-84.388392999999994,"21, 55, 813","SB/WB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
146,1,147,1,147,147,102156,MARTIN L KING JR DR,PEACHTREE ST,33.751939000000000,-84.391829999999999,"21, 42, 55, 186","SB/WB, NB/EB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
147,1,148,1,148,148,102170,DECATUR ST SE,PIEDMONT AVE SE,33.751539999999999,-84.385666000000001,"186, 813","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
148,1,149,1,149,149,102172,DECATUR ST SE,BELL ST SE,33.749797000000001,-84.380315999999993,186,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
149,1,150,1,150,150,102173,DECATUR ST SE,JESSE HILL JR DR SE,33.750599999999999,-84.384285000000006,186,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
150,1,151,1,151,151,102174,DECATUR ST SE,PRATT ST SE,33.749893999999998,-84.382914000000000,186,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
151,1,152,1,152,152,102178,EDGEWOOD AVE SE,COURTLAND ST SE,33.754539000000001,-84.384190000000004,3,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
152,1,153,1,153,153,102180,EDGEWOOD AVE,PEACHTREE CENTER AVE,33.754513000000003,-84.386168999999995,"3, 816","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
153,1,154,1,154,154,102222,WINDSOR ST SW,EUGENIA ST SW,33.743098000000003,-84.398064000000005,49,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
154,1,155,1,155,155,102224,WINDSOR ST SW,FULTON ST SW,33.741689999999998,-84.398120000000006,49,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
155,1,156,1,156,156,102226,MARIETTA ST NW,BROAD ST (FIVE POINTS STATION),33.754992000000001,-84.390658999999999,186,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
156,1,157,1,157,157,102228,DECATUR ST,KIMBALL WAY,33.753596999999999,-84.388581000000002,"186, 813","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
157,1,158,1,158,158,102248,ALABAMA ST,PEACHTREE ST (FIVE POINTS STATION),33.753183000000000,-84.391352999999995,"42, 42, 49, 49","NB/EB, SB/WB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
158,1,159,1,159,159,102252,HANK AARON DR SE,FULTON ST SE,33.741599999999998,-84.387732999999997,55,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
159,1,160,1,160,160,102253,CAPITOL AVE,MEMORIAL DR,33.746313999999998,-84.387666999999993,55,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
160,1,161,1,161,161,102258,ALABAMA ST,BROAD ST (FIVE POINTS STATION),33.753504999999997,-84.391972999999993,"26, 26, 816, 816","NB/EB, SB/WB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
161,1,162,1,162,162,102262,MITCHELL ST SW,CENTRAL AVE SW,33.749630000000003,-84.390687000000000,"21, 55","NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
162,1,163,1,163,163,102274,ALABAMA ST,FORSYTH ST (FIVE POINTS STATION),33.753808999999997,-84.392419000000004,"21, 21, 55, 55","NB/EB, SB/WB, SB/WB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
163,1,164,1,164,164,102282,DECATUR ST SE,COLLINS ST SE,33.752282000000001,-84.386601999999996,"186, 813","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
164,1,165,1,165,165,102289,FORSYTH ST,ALABAMA ST (FIVE POINTS STATION),33.754015000000003,-84.392419000000004,813,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
165,1,166,1,166,166,102292,FORSYTH ST,ALABAMA ST (FIVE POINTS STATION),33.753943999999997,-84.392626000000007,3,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
166,1,167,1,167,167,102294,FORSYTH ST,MARTIN L KING JR DR,33.752547000000000,-84.393591999999998,"49, 813","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
167,1,168,1,168,168,102296,FORSYTH ST SW,MITCHELL ST SW,33.751570999999998,-84.394318999999996,"49, 813","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
168,1,169,1,169,169,102298,AUBURN AVE,EQUITABLE PL NE,33.755583999999999,-84.387625999999997,"3, 816","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
169,1,170,1,170,170,102308,PEACHTREE ST,DECATUR ST,33.754249999999999,-84.389767000000006,"3, 40, 816","NB/EB, NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
170,1,171,1,171,171,102310,PEACHTREE ST NE,EDGEWOOD AVE SE,33.754598999999999,-84.389635999999996,40,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
171,1,172,1,172,172,102316,JESSE HILL JR DR SE,COCA COLA PL,33.753520000000002,-84.381276000000000,"107, 813, 899","SB/WB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
172,1,173,1,173,173,102512,JESSE HILL JR DR SE,GILMER ST,33.751576999999997,-84.383296000000001,"107, 813, 899","SB/WB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
173,1,174,1,174,174,102518,JESSE HILL JR DR SE,ARMSTRONG ST,33.752997000000001,-84.381904000000006,"107, 813, 899","SB/WB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
174,1,175,1,175,175,102526,BELL ST SE,PRATT ST SE,33.752715000000002,-84.379622999999995,899,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
175,1,176,1,176,176,102530,DECATUR ST,263,33.749743000000002,-84.381088000000005,186,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
176,1,177,1,177,177,102532,TED TURNER DR,CASTLEBERRY ST,33.747383999999997,-84.397701999999995,49,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
177,1,178,1,178,178,102534,MITCHELL ST,PEACHTREE ST,33.750914999999999,-84.393191000000002,"21, 55","NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
178,1,179,1,179,179,102540,WALL ST,PRYOR ST,33.753228999999997,-84.389211000000003,813,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
179,1,180,1,180,180,102544,PRYOR ST,RAWSON ST,33.744605999999997,-84.394520000000000,42,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
180,1,181,1,181,181,102546,CENTRAL AVE,PULLIAM ST,33.743983999999998,-84.393218000000005,42,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
181,1,182,1,182,182,102554,TED TURNER DR SW,BROTHERTON ST SW,33.749164000000000,-84.398122999999998,49,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
182,1,183,1,183,183,102558,AUBURN AVE,COURTLAND ST,33.755524000000001,-84.384017000000000,3,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
183,1,184,1,184,184,103022,MEMORIAL DR SE,CONNALLY ST SE,33.746896000000000,-84.381347000000005,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
184,1,185,1,185,185,103024,MEMORIAL DR SE,MARTIN ST SE,33.746940000000002,-84.383748999999995,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
185,1,186,1,186,186,103026,MEMORIAL DR SE,FRASER ST SE,33.746965000000003,-84.386347000000001,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
186,1,187,1,187,187,103032,JACKSON ST SE,LUCY ST,33.752350999999997,-84.374122000000000,899,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
187,1,188,1,188,188,103034,JACKSON ST SE,DECATUR ST SE,33.750722000000003,-84.373631000000003,899,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
188,1,189,1,189,189,103052,AUBURN AVE NE,JESSE HILL JR DR NE,33.755471999999997,-84.379962000000006,3,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
189,1,190,1,190,190,103060,BOULEVARD NE,OLD WHEAT ST NE,33.755851000000000,-84.372079999999997,809,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
190,1,191,1,191,191,103083,HILL ST SE,WOODWARD AVE SE,33.745528000000000,-84.379248000000004,"9, 186","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
191,1,192,1,192,192,103090,MEMORIAL DR SE,POWELL ST SE,33.746696999999998,-84.365606999999997,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
192,1,193,1,193,193,103092,MEMORIAL DR SE,BEREAN AVE SE,33.746696999999998,-84.366530999999995,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
193,1,194,1,194,194,103094,MEMORIAL DR SE,CAMERON ST SE,33.746625000000002,-84.365226000000007,"21, 107","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
194,1,195,1,195,195,103095,MEMORIAL DR SE,BOULEVARD SE,33.746811999999998,-84.368020000000001,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
195,1,196,1,196,196,103097,MEMORIAL DR SE,BEREAN AVE SE,33.746600000000001,-84.366961000000003,"21, 107","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
196,1,197,1,197,197,103098,MEMORIAL DR SE,BOULEVARD  SE,33.746668999999997,-84.368138999999999,"21, 107","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
197,1,198,1,198,198,103100,MEMORIAL DR SE,PARK AVE SE,33.746685999999997,-84.369715999999997,"21, 107","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
198,1,199,1,199,199,103104,MEMORIAL DR SE,WOOD ST SE,33.746729999999999,-84.372530999999995,"21, 107","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
199,1,200,1,200,200,103108,DECATUR ST SE,HILL ST,33.749681000000002,-84.379739999999998,186,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
200,1,201,1,201,201,103130,MARIETTA ST NW,FAIRLIE ST NW,33.755724999999998,-84.391430999999997,26,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
201,1,202,1,202,202,103134,MARIETTA ST NW,PEACHTREE ST,33.754393000000000,-84.390071000000006,"186, 813","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
202,1,203,1,203,203,103138,DECATUR ST SE,CENTRAL AVE SW,33.753059999999998,-84.387699999999995,"186, 813","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
203,1,204,1,204,204,103162,AUBURN AVE NE,HILLIARD ST NE,33.755446999999997,-84.376613000000006,3,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
204,1,205,1,205,205,103168,MEMORIAL DR,PARK AVE,33.746758000000000,-84.370019999999997,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
205,1,206,1,206,206,103169,MEMORIAL DR SE,HILL ST SE,33.746887999999998,-84.379161999999994,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
206,1,207,1,207,207,103170,MEMORIAL DR,GEORGE ST,33.746836000000002,-84.375825000000006,"21, 107","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
207,1,208,1,208,208,103190,JACKSON ST SE,TODD ST SE,33.751438000000000,-84.373643000000001,899,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
208,1,209,1,209,209,103191,JACKSON ST SE,GARTRELL ST SE,33.752797999999999,-84.374187000000006,899,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
209,1,210,1,210,210,103193,JACKSON ST SE,CHAMBERLAIN ST SE,33.753756000000003,-84.374263999999997,899,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
210,1,211,1,211,211,103196,AUBURN AVE,WILLIAM H BORDERS SR DR,33.755465000000001,-84.375167000000005,3,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
211,1,212,1,212,212,103198,MEMORIAL DR,GRANT ST SE,33.746729000000002,-84.375944000000004,"21, 107","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
212,1,213,1,213,213,103200,GRANT ST,MEMORIAL DR,33.747014999999998,-84.376694999999998,9,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
213,1,214,1,214,214,103202,MEMORIAL DR,CHEROKEE AVE,33.746718999999999,-84.373538999999994,"21, 107","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
214,1,215,1,215,215,103900,KING MEMORIAL STATION,NA,33.749977999999999,-84.375881000000007,"9, 9, 809, 809, 899, 899","SB/WB, NB/EB, NB/EB, SB/WB, NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
215,1,216,1,216,216,104012,MORELAND AVE SE,SANDERS AVE SE,33.741948000000001,-84.349266999999998,"4, 32, 74","SB/WB, SB/WB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
216,1,217,1,217,217,104013,MORELAND AVE SE,GLENWOOD AVE,33.740622999999999,-84.349402999999995,4,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
217,1,218,1,218,218,104048,MEMORIAL DR SE,MORELAND AVE SE,33.747641000000002,-84.348540999999997,21,SB/WB,DeKalb,Atlanta,city,089,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
218,1,219,1,219,219,104050,MEMORIAL DR SE,MORELAND AVE SE,33.747570000000003,-84.348269000000002,21,NB/EB,DeKalb,Atlanta,city,089,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
219,1,220,1,220,220,104052,MEMORIAL DR SE,FLAT SHOALS AVE SE,33.747425000000000,-84.350371999999993,21,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
220,1,221,1,221,221,104054,MEMORIAL DR SE,HOWELL DR SE,33.747238000000003,-84.350682000000006,21,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
221,1,222,1,222,222,104056,MEMORIAL DR SE,WILBUR AVE SE,33.747028000000000,-84.352553999999998,21,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
222,1,223,1,223,223,104058,MEMORIAL DR SE,WILBUR AVE SE,33.746651000000000,-84.353043000000000,21,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
223,1,224,1,224,224,104060,MEMORIAL DR SE,STOVALL ST SE,33.746696000000000,-84.354232999999994,21,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
224,1,225,1,225,225,104062,MEMORIAL DR SE,STOVALL ST SE,33.746346000000003,-84.354568000000000,21,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
225,1,226,1,226,226,104064,MEMORIAL DR SE,GIBSON ST SE,33.746467000000003,-84.355378000000002,21,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
226,1,227,1,227,227,104066,MEMORIAL DR SE,HOLTZCLAW ST SE,33.746718999999999,-84.356575000000007,21,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
